campo,business_term,spiegazione,obbligatorio,numerosità,condizionalità,calcolo,offset,lunghezza,xmlpath,level,segment_group,msg_pos,segment,segment_name,segment_status,segment_max_rep,component_pos,component_type,component,component_name,component_m_c,component_format,element_repr,element_name,code_list
TOD.C100,TOD::C100 TERMS OF DELIVERY OR TRANSPORT,Composite used in segment TOD (Terms of delivery or transport).,NO,1,,,,,/EDIFACT/INVOIC/DETAIL/SG46/TOD/C100,DETAIL,SG46,1720,TOD,Terms of delivery or transport,M,1,030,COMPOSITE,C100,TERMS OF DELIVERY OR TRANSPORT,C,,,,
LOC.3227,Place/location qualifier,PLACE/LOCATION QUALIFIER (in segment LOC Place/location identification).,SI,2,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG46/LOC/3227,DETAIL,SG46,1730,LOC,Place/location identification,C,2,010,ELEMENT,3227,PLACE/LOCATION QUALIFIER,M,an..3,an..3,Place/location qualifier,ZZZ=Mutually defined | DO=Domestic | DR=Domestic with regulatory information required | EA=Economic area | IN=International | IR=International with regulatory information required
LOC.C517,LOC::C517 LOCATION IDENTIFICATION,Composite used in segment LOC (Place/location identification).,NO,2,,,,,/EDIFACT/INVOIC/DETAIL/SG46/LOC/C517,DETAIL,SG46,1730,LOC,Place/location identification,C,2,020,COMPOSITE,C517,LOCATION IDENTIFICATION,C,,,,
LOC.C519,LOC::C519 RELATED LOCATION ONE IDENTIFICATION,Composite used in segment LOC (Place/location identification).,NO,2,,,,,/EDIFACT/INVOIC/DETAIL/SG46/LOC/C519,DETAIL,SG46,1730,LOC,Place/location identification,C,2,030,COMPOSITE,C519,RELATED LOCATION ONE IDENTIFICATION,C,,,,
LOC.C553,LOC::C553 RELATED LOCATION TWO IDENTIFICATION,Composite used in segment LOC (Place/location identification).,NO,2,,,,,/EDIFACT/INVOIC/DETAIL/SG46/LOC/C553,DETAIL,SG46,1730,LOC,Place/location identification,C,2,040,COMPOSITE,C553,RELATED LOCATION TWO IDENTIFICATION,C,,,,
LOC.5479,"Relation, coded","RELATION, CODED (in segment LOC Place/location identification).",NO,2,,,,n..10,/EDIFACT/INVOIC/DETAIL/SG46/LOC/5479,DETAIL,SG46,1730,LOC,Place/location identification,C,2,050,ELEMENT,5479,"RELATION, CODED",C,an..3,n..10,"Relation, coded",
RCS.7293,Sector/subject identification qualifier,SECTOR/SUBJECT IDENTIFICATION QUALIFIER (in segment RCS Requirements and conditions).,SI,1,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG47/RCS/7293,DETAIL,SG47,1750,RCS,Requirements and conditions,M,1,010,ELEMENT,7293,SECTOR/SUBJECT IDENTIFICATION QUALIFIER,M,an..3,an..3,Sector/subject identification qualifier,
RCS.C550,RCS::C550 REQUIREMENT/CONDITION IDENTIFICATION,Composite used in segment RCS (Requirements and conditions).,NO,1,,,,,/EDIFACT/INVOIC/DETAIL/SG47/RCS/C550,DETAIL,SG47,1750,RCS,Requirements and conditions,M,1,020,COMPOSITE,C550,REQUIREMENT/CONDITION IDENTIFICATION,C,,,,
RCS.1229,"Action request/notification, coded","ACTION REQUEST/NOTIFICATION, CODED (in segment RCS Requirements and conditions).",NO,1,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG47/RCS/1229,DETAIL,SG47,1750,RCS,Requirements and conditions,M,1,030,ELEMENT,1229,"ACTION REQUEST/NOTIFICATION, CODED",C,an..3,an..3,"Action request/notification, coded",
RFF.C506,RFF::C506 REFERENCE,Composite used in segment RFF (Reference).,SI,5,,,,,/EDIFACT/INVOIC/DETAIL/SG47/RFF/C506,DETAIL,SG47,1760,RFF,Reference,C,5,010,COMPOSITE,C506,REFERENCE,M,,,,
DTM.C507,DTM::C507 DATE/TIME/PERIOD,Composite used in segment DTM (Date/time/period).,SI,5,,,,,/EDIFACT/INVOIC/DETAIL/SG47/DTM/C507,DETAIL,SG47,1770,DTM,Date/time/period,C,5,010,COMPOSITE,C507,DATE/TIME/PERIOD,M,,,,
FTX.4451,Text subject qualifier,TEXT SUBJECT QUALIFIER (in segment FTX Free text).,SI,5,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG47/FTX/4451,DETAIL,SG47,1780,FTX,Free text,C,5,010,ELEMENT,4451,TEXT SUBJECT QUALIFIER,M,an..3,an..3,Text subject qualifier,"AAA=Goods description | AAB=Terms of payments | AAC=Dangerous goods additional information | AAD=Dangerous goods, technical name | AAE=Acknowledgement description | AAF=Rate additional information | AAG=Party instructions | AAH=Customs information | AAI=General information | AAJ=Additional conditions of sale/purchase | AAK=Price conditions | AAL=Goods dimensions in characters | AAM=Equipment re-usage restrictions | AAN=Handling restriction | AAO=Error description (free text) | AAP=Response (free text) | AAQ=Package content's description | AAR=Terms of delivery | AAS=Bill of lading remarks | AAT=Mode of settlement information | AAU=Consignment invoice information | AAV=Clearance invoice information | AAW=Letter of credit information | AAX=License information | AAY=Certification statements | AAZ=Additional export information | ABA=Tariff statements | ABC=Conditions of sale or purchase | ABD=Nature of transaction | ABE=Additional terms and/or conditions (documentary credit) | ABF=Instructions or information about standby documentary credit | ABG=Instructions or information about partial shipment(s) | ABH=Instructions or information about transhipment(s) | ABI=Additional handling instructions documentary credit | ABJ=Domestic routing information | ABK=Chargeable category of equipment | ABL=Government information | ABM=Onward routing information | ABN=Accounting information | ABO=Discrepancy information | ABP=Confirmation instructions | ABQ=Method of issuance | ABR=Documents delivery instructions | ABS=Additional conditions | ABT=Information/instructions about additional amounts covered | ABU=Deferred payment termed additional | ABV=Acceptance terms additional | ABW=Negotiation terms additional | ABX=Document name and documentary requirements | ABY=Regulatory information | ABZ=Instructions/information about revolving documentary credit | ACA=Documentary requirements | ACB=Additional information | ACC=Factor assignment clause | ACD=Reason | ACE=Dispute | ACF=Additional attribute information | ACG=Absence declaration | ACH=Aggregation statement | ACI=Compilation statement | ACJ=Definitional exception | ACK=Privacy statement | ACL=Quality statement | ACM=Statistical description | ACN=Statistical definition | ACO=Statistical name | ACP=Statistical title | ACQ=Off-dimension information | ACR=Unexpected stops information | ACS=Principles | ACT=Terms and definition | ACU=Segment name | ACV=Simple data element name | ACW=Scope | ACX=Message type name | ACY=Introduction | ACZ=Glossary | ADA=Functional definition | ADB=Examples | ADC=Cover page | ADE=Code value name | ADF=Code list name | ADG=Clarification of usage | ADH=Composite data element name | ADI=Field of application | ALC=Allowance/charge information | ALL=All documents | ARR=Arrival conditions | AUT=Authentication | BLC=Bill of lading clause | BLR=Transport document remarks | CCI=Customs clearance instructions | CEX=Customs clearance instructions export | CHG=Change information | CIP=Customs clearance instruction import | CLP=Clearance place requested | CLR=Loading remarks | COI=Order information | CUR=Customer remarks | CUS=Customs declaration information | DAR=Damage remarks | DCL=Declaration | DEL=Delivery information | DIN=Delivery instructions | DOC=Documentation instructions | DUT=Duty declaration | EUR=Effective used routing | FBC=First block to be printed on the transport contract | GBL=Government bill of lading information | GEN=Entire transaction set | GS7=Further information concerning GGVS par. 7 | HAN=Handling instructions | HAZ=Hazard information | ICN=Information for consignee | IIN=Insurance instructions | IMI=Invoice mailing instructions | IND=Commercial invoice item description | INS=Insurance information | INV=Invoice instruction | IRP=Information for railway purpose | ITR=Inland transport details | ITS=Testing instructions | LIN=Line item | LOI=Loading instruction | MCO=Miscellaneous charge order | MKS=Additional marks/numbers information | ORI=Order instruction | OSI=Other service information | PAC=Packing/marking information | PAI=Payment instructions information | PAY=Payables information | PKG=Packaging information | PKT=Packaging terms information | PMD=Payment detail/remittance information | PMT=Payment information | PRD=Product information | PRF=Price calculation formula | PRI=Priority information | PUR=Purchasing information | QIN=Quarantine instructions | QQD=Quality demands/requirements | QUT=Quotation instruction/information | RAH=Risk and handling information | REG=Regulatory information | RET=Return to origin information | REV=Receivables | RQR=Requested routes/routing instructions | RQT=Tariffs and route requested | SAF=Safety information | SIC=Sender's instruction to carrier | SIN=Special instructions | SLR=Ship line requested | SPA=Special permission for transport, generally | SPG=Special permission concerning the goods to be transported | SPH=Special handling | SPP=Special permission concerning package | SPT=Special permission concerning transport means | SRN=Subsidiary risk number (IATA/DGR) | SSR=Special service request | SUR=Supplier remarks | TCA=Tariff and class applied | TDT=Transport details remarks | TRA=Transportation information | TRR=Requested tariff | TXD=Tax declaration | WHI=Warehouse instruction/information | ZZZ=Mutually defined | B=Back order only if new item (book industry - not yet | F=Factory ship | N=No back order | W=Warehouse ship | Y=Back order if out of stock | BK=Ship partial - balance back order | CD=Cancel if not delivered by date | DA=Do not deliver after | DB=Do not deliver before | DD=Deliver on date | IS=Substitute item | P1=No schedule established | P2=Ship as soon as possible | SC=Ship complete order | SF=Ship partial, if no freight rate increase | SP=Ship partial - balance cancel"
FTX.4453,"Text function, coded","TEXT FUNCTION, CODED (in segment FTX Free text).",NO,5,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG47/FTX/4453,DETAIL,SG47,1780,FTX,Free text,C,5,020,ELEMENT,4453,"TEXT FUNCTION, CODED",C,an..3,an..3,"Text function, coded",
FTX.C107,FTX::C107 TEXT REFERENCE,Composite used in segment FTX (Free text).,NO,5,,,,,/EDIFACT/INVOIC/DETAIL/SG47/FTX/C107,DETAIL,SG47,1780,FTX,Free text,C,5,030,COMPOSITE,C107,TEXT REFERENCE,C,,,,
FTX.C108,FTX::C108 TEXT LITERAL,Composite used in segment FTX (Free text).,NO,5,,,,,/EDIFACT/INVOIC/DETAIL/SG47/FTX/C108,DETAIL,SG47,1780,FTX,Free text,C,5,040,COMPOSITE,C108,TEXT LITERAL,C,,,,
FTX.3453,"Language, coded","LANGUAGE, CODED (in segment FTX Free text).",NO,5,,,,an..3,/EDIFACT/INVOIC/DETAIL/SG47/FTX/3453,DETAIL,SG47,1780,FTX,Free text,C,5,050,ELEMENT,3453,"LANGUAGE, CODED",C,an..3,an..3,"Language, coded",
UNS,UNS Section control,Segment (no detailed structure found in TRSD for this tag in provided directory).,SI,1,,,,,/EDIFACT/INVOIC/SUMMARY//UNS,SUMMARY,,1790,UNS,Section control,M,1,,SEGMENT,,,,,,,
CNT.C270,CNT::C270 CONTROL,Composite used in segment CNT (Control total).,SI,10,,,,,/EDIFACT/INVOIC/SUMMARY//CNT/C270,SUMMARY,,1800,CNT,Control total,C,10,010,COMPOSITE,C270,CONTROL,M,,,,
MOA.C516,MOA::C516 MONETARY AMOUNT,Composite used in segment MOA (Monetary amount).,SI,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG48/MOA/C516,SUMMARY,SG48,1820,MOA,Monetary amount,M,1,010,COMPOSITE,C516,MONETARY AMOUNT,M,,,,
RFF.C506,RFF::C506 REFERENCE,Composite used in segment RFF (Reference).,SI,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG49/RFF/C506,SUMMARY,SG49,1840,RFF,Reference,M,1,010,COMPOSITE,C506,REFERENCE,M,,,,
DTM.C507,DTM::C507 DATE/TIME/PERIOD,Composite used in segment DTM (Date/time/period).,SI,5,,,,,/EDIFACT/INVOIC/SUMMARY/SG49/DTM/C507,SUMMARY,SG49,1850,DTM,Date/time/period,C,5,010,COMPOSITE,C507,DATE/TIME/PERIOD,M,,,,
TAX.5283,Duty/tax/fee function qualifier,DUTY/TAX/FEE FUNCTION QUALIFIER (in segment TAX Duty/tax/fee details).,SI,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/5283,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,010,ELEMENT,5283,DUTY/TAX/FEE FUNCTION QUALIFIER,M,an..3,an..3,Duty/tax/fee function qualifier,
TAX.C241,TAX::C241 DUTY/TAX/FEE TYPE,Composite used in segment TAX (Duty/tax/fee details).,NO,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/C241,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,020,COMPOSITE,C241,DUTY/TAX/FEE TYPE,C,,,,
TAX.C533,TAX::C533 DUTY/TAX/FEE ACCOUNT DETAIL,Composite used in segment TAX (Duty/tax/fee details).,NO,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/C533,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,030,COMPOSITE,C533,DUTY/TAX/FEE ACCOUNT DETAIL,C,,,,
TAX.5286,Duty/tax/fee assessment basis,DUTY/TAX/FEE ASSESSMENT BASIS (in segment TAX Duty/tax/fee details).,NO,1,,,,an..15,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/5286,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,040,ELEMENT,5286,DUTY/TAX/FEE ASSESSMENT BASIS,C,an..15,an..15,Duty/tax/fee assessment basis,
TAX.C243,TAX::C243 DUTY/TAX/FEE DETAIL,Composite used in segment TAX (Duty/tax/fee details).,NO,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/C243,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,050,COMPOSITE,C243,DUTY/TAX/FEE DETAIL,C,,,,
TAX.5305,"Duty/tax/fee category, coded","DUTY/TAX/FEE CATEGORY, CODED (in segment TAX Duty/tax/fee details).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/5305,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,060,ELEMENT,5305,"DUTY/TAX/FEE CATEGORY, CODED",C,an..3,an..3,"Duty/tax/fee category, coded",
TAX.3446,Party tax identification number,PARTY TAX IDENTIFICATION NUMBER (in segment TAX Duty/tax/fee details).,NO,1,,,,an..20,/EDIFACT/INVOIC/SUMMARY/SG50/TAX/3446,SUMMARY,SG50,1870,TAX,Duty/tax/fee details,M,1,070,ELEMENT,3446,PARTY TAX IDENTIFICATION NUMBER,C,an..20,an..20,Party tax identification number,
MOA.C516,MOA::C516 MONETARY AMOUNT,Composite used in segment MOA (Monetary amount).,SI,2,,,,,/EDIFACT/INVOIC/SUMMARY/SG50/MOA/C516,SUMMARY,SG50,1880,MOA,Monetary amount,C,2,010,COMPOSITE,C516,MONETARY AMOUNT,M,,,,
ALC.5463,Allowance or charge qualifier,ALLOWANCE OR CHARGE QUALIFIER (in segment ALC Allowance or charge).,SI,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALC/5463,SUMMARY,SG51,1900,ALC,Allowance or charge,M,1,010,ELEMENT,5463,ALLOWANCE OR CHARGE QUALIFIER,M,an..3,an..3,Allowance or charge qualifier,
ALC.C552,ALC::C552 ALLOWANCE/CHARGE INFORMATION,Composite used in segment ALC (Allowance or charge).,NO,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG51/ALC/C552,SUMMARY,SG51,1900,ALC,Allowance or charge,M,1,020,COMPOSITE,C552,ALLOWANCE/CHARGE INFORMATION,C,,,,
ALC.4471,"Settlement, coded","SETTLEMENT, CODED (in segment ALC Allowance or charge).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALC/4471,SUMMARY,SG51,1900,ALC,Allowance or charge,M,1,030,ELEMENT,4471,"SETTLEMENT, CODED",C,an..3,an..3,"Settlement, coded",
ALC.1227,"Calculation sequence indicator, coded","CALCULATION SEQUENCE INDICATOR, CODED (in segment ALC Allowance or charge).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALC/1227,SUMMARY,SG51,1900,ALC,Allowance or charge,M,1,040,ELEMENT,1227,"CALCULATION SEQUENCE INDICATOR, CODED",C,an..3,an..3,"Calculation sequence indicator, coded",
ALC.C214,ALC::C214 SPECIAL SERVICES IDENTIFICATION,Composite used in segment ALC (Allowance or charge).,NO,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG51/ALC/C214,SUMMARY,SG51,1900,ALC,Allowance or charge,M,1,050,COMPOSITE,C214,SPECIAL SERVICES IDENTIFICATION,C,,,,
ALI.3239,"Country of origin, coded","COUNTRY OF ORIGIN, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/3239,SUMMARY,SG51,1910,ALI,Additional information,C,1,010,ELEMENT,3239,"COUNTRY OF ORIGIN, CODED",C,an..3,an..3,"Country of origin, coded",
ALI.9213,"Type of duty regime, coded","TYPE OF DUTY REGIME, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/9213,SUMMARY,SG51,1910,ALI,Additional information,C,1,020,ELEMENT,9213,"TYPE OF DUTY REGIME, CODED",C,an..3,an..3,"Type of duty regime, coded",
ALI.4183,"Special conditions, coded","SPECIAL CONDITIONS, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/4183,SUMMARY,SG51,1910,ALI,Additional information,C,1,030,ELEMENT,4183,"SPECIAL CONDITIONS, CODED",C,an..3,an..3,"Special conditions, coded","A=Account | CA=Advance collect | CC=Collect | CF=Collect, freight credited to payment customer | DF=Defined by buyer and seller | FO=FOB port of call | IC=Information copy, no payment due | MX=Mixed | NC=Service freight, no charge | NS=Not specified | PA=Advance prepaid | PB=Customer pick-up/backhaul | PC=Prepaid but charged to customer | PE=Payable elsewhere | PO=Prepaid only | PP=Prepaid (by seller) | PU=Pickup | RC=Return container freight paid by customer | RF=Return container freight free | RS=Return container freight paid by supplier | TP=Third party pay | WC=Weight condition | ZZZ=Mutually defined"
ALI.4183,"Special conditions, coded","SPECIAL CONDITIONS, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/4183,SUMMARY,SG51,1910,ALI,Additional information,C,1,040,ELEMENT,4183,"SPECIAL CONDITIONS, CODED",C,an..3,an..3,"Special conditions, coded","A=Account | CA=Advance collect | CC=Collect | CF=Collect, freight credited to payment customer | DF=Defined by buyer and seller | FO=FOB port of call | IC=Information copy, no payment due | MX=Mixed | NC=Service freight, no charge | NS=Not specified | PA=Advance prepaid | PB=Customer pick-up/backhaul | PC=Prepaid but charged to customer | PE=Payable elsewhere | PO=Prepaid only | PP=Prepaid (by seller) | PU=Pickup | RC=Return container freight paid by customer | RF=Return container freight free | RS=Return container freight paid by supplier | TP=Third party pay | WC=Weight condition | ZZZ=Mutually defined"
ALI.4183,"Special conditions, coded","SPECIAL CONDITIONS, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/4183,SUMMARY,SG51,1910,ALI,Additional information,C,1,050,ELEMENT,4183,"SPECIAL CONDITIONS, CODED",C,an..3,an..3,"Special conditions, coded","A=Account | CA=Advance collect | CC=Collect | CF=Collect, freight credited to payment customer | DF=Defined by buyer and seller | FO=FOB port of call | IC=Information copy, no payment due | MX=Mixed | NC=Service freight, no charge | NS=Not specified | PA=Advance prepaid | PB=Customer pick-up/backhaul | PC=Prepaid but charged to customer | PE=Payable elsewhere | PO=Prepaid only | PP=Prepaid (by seller) | PU=Pickup | RC=Return container freight paid by customer | RF=Return container freight free | RS=Return container freight paid by supplier | TP=Third party pay | WC=Weight condition | ZZZ=Mutually defined"
ALI.4183,"Special conditions, coded","SPECIAL CONDITIONS, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/4183,SUMMARY,SG51,1910,ALI,Additional information,C,1,060,ELEMENT,4183,"SPECIAL CONDITIONS, CODED",C,an..3,an..3,"Special conditions, coded","A=Account | CA=Advance collect | CC=Collect | CF=Collect, freight credited to payment customer | DF=Defined by buyer and seller | FO=FOB port of call | IC=Information copy, no payment due | MX=Mixed | NC=Service freight, no charge | NS=Not specified | PA=Advance prepaid | PB=Customer pick-up/backhaul | PC=Prepaid but charged to customer | PE=Payable elsewhere | PO=Prepaid only | PP=Prepaid (by seller) | PU=Pickup | RC=Return container freight paid by customer | RF=Return container freight free | RS=Return container freight paid by supplier | TP=Third party pay | WC=Weight condition | ZZZ=Mutually defined"
ALI.4183,"Special conditions, coded","SPECIAL CONDITIONS, CODED (in segment ALI Additional information).",NO,1,,,,an..3,/EDIFACT/INVOIC/SUMMARY/SG51/ALI/4183,SUMMARY,SG51,1910,ALI,Additional information,C,1,070,ELEMENT,4183,"SPECIAL CONDITIONS, CODED",C,an..3,an..3,"Special conditions, coded","A=Account | CA=Advance collect | CC=Collect | CF=Collect, freight credited to payment customer | DF=Defined by buyer and seller | FO=FOB port of call | IC=Information copy, no payment due | MX=Mixed | NC=Service freight, no charge | NS=Not specified | PA=Advance prepaid | PB=Customer pick-up/backhaul | PC=Prepaid but charged to customer | PE=Payable elsewhere | PO=Prepaid only | PP=Prepaid (by seller) | PU=Pickup | RC=Return container freight paid by customer | RF=Return container freight free | RS=Return container freight paid by supplier | TP=Third party pay | WC=Weight condition | ZZZ=Mutually defined"
MOA.C516,MOA::C516 MONETARY AMOUNT,Composite used in segment MOA (Monetary amount).,SI,2,,,,,/EDIFACT/INVOIC/SUMMARY/SG51/MOA/C516,SUMMARY,SG51,1920,MOA,Monetary amount,C,2,010,COMPOSITE,C516,MONETARY AMOUNT,M,,,,
UNT,UNT Message trailer,Segment (no detailed structure found in TRSD for this tag in provided directory).,SI,1,,,,,/EDIFACT/INVOIC/SUMMARY/SG51/UNT,SUMMARY,SG51,1930,UNT,Message trailer,M,1,,SEGMENT,,,,,,,
